"Galarian Moltres","ガラルファイヤー","Galarian Fire","Superstar","Legendary","Dark","Flying","2-2","005","152","6","","","","Fiery Wrath","Dark","","","","","172","103","109","121","150","109","Its sinister aura, which blazes like molten fire, will consume the spirit of any creature it hits. Victims become burned-out shadows of themselves.","ほのおのように もえあがる じゃあくな オーラに あてられると せいこんが つきはて まっしろに もえつきて しまう。","","","",""
"Kommo-o","ジャラランガ","Jararanga","Superstar","","Dragon","Fighting","2-2","006","158","6","","Dynamax","","Focus Blast","Fighting","Max Knuckle","Fighting","","","155","132","150","121","126","103","Kommo-o jingles the scales on its tail to threaten enemies. These scales also function as offense and defense.","しっぽの ウロコを ジャラジャラ ならして てきを おどかす。 こうげきや ぼうぎょにも やくだつぞ。","","","",""
"Snorlax","カビゴン","Kabigon","Superstar","","Normal","","2-2","007","144","6","","Dynamax","","Giga Impact","Normal","Max Strike","Normal","","","253","132","80","80","132","39","It eats up to 900 pounds of food a day. Eating rotten food does not affect it.","１にちに ４００キロもの エサを たべてしまう。 くさったものを たべても へいき。","","","",""
"Greninja","ゲッコウガ","Gekkouga","Superstar","","Water","Dark","2-2","008","142","6","","","Darkinium","Dark Pulse","Dark","","","Black Hole Eclipse","Dark","151","115","82","124","87","146","This ninja-like Pokémon moves around quickly and hurls water throwing stars.","すばやく うごきまわり みずの しゅりけんを とばす にんじゃのような ポケモンだ。","","","",""
"Zeraora","ゼラオラ","Zeraora","Superstar","Mythical","Electric","","2-2","009","158","6","","","Electrium","Plasma Fists","Electric","","","Gigavolt Havoc","Electric","170","134","92","123","97","170","It approaches its enemies at the speed of lightning and then tears them limb from limb with its electrified claws.","かみなりが おちるのと おなじ はやさで てきに ちかづき てあしの ツメを たいでんさせて やつざきに する。","","","",""
"Kangaskhan","ガルーラ","Garura","Superstar","","Normal","","2-2","010","132","6","","","","Mega Punch","Normal","","","","","189","115","97","51","97","109","Kangaskhan's young are raised in the pouch on its stomach, and become independent at 3 years old.","ガルーラの こどもは おなかの ふくろで そだてられ ３ねんほどで おやばなれする。","","","",""
"Sceptile","ジュカイン","Jukain","Star","","Grass","","2-2","011","128","5","","","","Leaf Storm","Grass","","","","","134","93","72","114","93","129","The leaves on its arms are very sharp-edged. It is said that the seeds growing on its back are packed with nutrients that revitalize trees.","うでに はえた はっぱは するどい きれあじ。 せなかの たねには じゅもくを げんきにする えいようが つまっていると いわれる。","","","",""
"Blaziken","バシャーモ","Bursyamo","Star","","Fire","Fighting","2-2","012","128","5","","","","Focus Blast","Fighting","","","","","145","129","77","119","77","88","It envelopes its fists in flames and scorches opponents with its punches. It can clear a 30-story building in a leap.","ほのおで こぶしを つつみ パンチで あいてを やきつくす。 ３０かいだての ビルも とびこす ちょうやくりょくを もつ。","","","",""
"Swampert","ラグラージ","Laglarge","Star","","Water","Ground","2-2","013","128","5","","","","Earthquake","Ground","","","","","166","119","98","93","98","67","It can smash large boulders into pieces with one swing of its arm. It has vision that lets it see even in murky water.","かとい うでの ひとふりで きょだいな いわを コナゴナに くだく。 にごった みずのなかも みとおす しりょくを もつ。","","","",""
"Machamp","カイリキー","Kairiky","Star","","Fighting","","2-2","014","122","5","","","","Cross Chop","Fighting","","","","","155","140","88","72","93","62","","","Sirfetch'd","865","Meteor Assault","Fighting"
"Alakazam","フーディン","Foodin","Star","","Psychic","","2-2","015","120","5","","","","Psychic","Psychic","","","","","119","57","51","145","103","129","","","Galarian Rapidash","078G","Psycho Cut","Psychic"
"Obstagoon","タチフサグマ","Tachifusaguma","Star","","Dark","Normal","2-2","016","126","5","","","","Throat Chop","Dark","","","","","158","98","110","67","89","103","","","Hydreigon","635","Crunch","Dark"
"Grimmsnarl","オーロンゲ","Ohlonge","Star","","Dark","Fairy","2-2","017","122","5","","Dynamax","","Spirit Break","Fairy","Max Starfall","Fairy","","","160","129","72","103","83","67","With the hair wrapped around its body helping to enhance its muscles, this Pokémon can overwhelm even Machamp.","かみのけを ぜんしんに まきつけると きんりょくが アップ。 カイリキーを ねじふせる パワーを はっきする。","","","",""
"Nidoqueen","ニドクイン","Nidoqueen","Star","","Poison","Ground","2-2","018","122","5","","Dynamax","","Earth Power","Ground","Max Quake","Ground","","","155","100","95","83","93","84","Its body is encased in extremely hard scales—it can send foes flying with its tackles. It is at its strongest when it is defending its young.","かたい ウロコで おおわれた からだを ぶつけて あいてを はじきとばす。 こどもを まもる ときが いちばん つよい。","","","",""
"Alolan Ninetales","アローラキュウコン","Alolan Kyukon","Star","","Ice","Fairy","2-2","019","122","5","","","Icium","Blizzard","Ice","","","Subzero Slammer","Ice","137","74","83","89","109","118","In ancient times, it was revered as a deity incarnate. It creates drops of ice in its coat and showers them over its enemies.","むかしは かみの けしんと いわれていた。 たいもうから うみだした こおりの つぶを てきに あびせかける。 ","","","",""
"Orbeetle","イオルブ","Eolb","Star","","Bug","Psychic","2-2","020","122","5","","","","Psychic","Psychic","","","","","124","51","119","88","129","98","It can use its immense psychic power to observe and study what's around it—and what's around it can include things over six miles away.","きょうりょくな サイコパワーで まわりの ようすを しらべている。 その はんいは しゅうい １０キロにも たっする。","","","",""
"Galarian Slowbro","ガラルヤドラン","Galarian Yadoran","Star","","Poison","Psychic","2-2","021","118","5","","","","Shell Side Arm","Poison","","","","","160","109","103","109","77","36","A Shellder bite set off a reaction with the spices inside its body, causing it to become a Poison-type.","シェルダーに かみつかれた しげきと たいないの スパイスが はんのうしたため どくタイプに なった。","","","",""
"Galarian Slowking","ガラルヤドキング","Galarian Yadoking","Star","","Poison","Psychic","2-2","022","118","5","","","","Eerie Spell","Psychic","","","","","160","72","88","119","119","36","A combination of toxins and the shock of evolving has increased Shellder's intelligence to the point that it now controls Slowking.","しんかの ショックと どくそによって ちのうの あがりまくった シェルダーが ヤドキングを あやつるように なった。","","","",""
"Togekiss","トゲキッス","Togekiss","Star","","Fairy","Flying","2-2","023","130","5","","","","Sky Attack","Flying","","","","","150","57","103","129","124","88","It is said that it visits peaceful regions, bringing them gifts of kindness and sweet blessings.","あらそいの ない へいわな とちを おとずれて さまざまな めぐみを わけあたえると いう。","","","",""
"Dusknoir","ヨノワール","Yonoir","Star","","Ghost","","2-2","024","126","5","","","","Shadow Ball","Ghost","","","","","108","109","145","72","145","51","It is said to take lost spirits into its body and guide them home.","いきばのない たましいを からだの なかに とりこんで あのよに つれていくと いわれている。","","","",""
"Talonflame","ファイアロー","Fiarrow","Star","","Fire","Flying","2-2","025","120","5","","","","Flare Blitz","Fire","","","","","143","89","78","81","76","136","Embers fly out from its body as the tension of a heated battle increases.","たたかいが はくねつして テンションが あがってくると からだから ひのこを だして とぶ。","","","",""
"Treecko","キモリ","Kimori","","","Grass","","2-2","026","44","2","","","","Leafage","Grass","","","","","56","28","23","38","33","41","Small hooks on the bottom of its feet catch on walls and ceilings, enabling it to walk on them. It makes its nest in a giant tree in the forest.","あしの うらの ちいさな トゲを ひっかけて カベや てんじょうを ひっかかるので あるく。 もりの たいぼくに すを つくって くらす。","","","",""
"Grovyle","ジュプトル","Juptile","","","Grass","","2-2","027","72","3","","","","Assurance","Dark","","","","","82","51","37","66","51","73","The leaves growing out of its body are convenient for concelaing itself in the forest. It swiftly leaps from tree branch to tree branch.","からだから はえた はっぱは もりの なかで すがたを かくすのに べんり。 えだから えだへ みがるに とびうつる。","","","",""
"Sceptile","ジュカイン","Jukain","","","Grass","","2-2","028","104","4","","","","Giga Drain","Grass","","","","","110","76","59","93","76","105","The leaves on its arms are very sharp-edged. It is said that the seeds growing on its back are packed with nutrients that revitalize trees.","うでに はえた はっぱは するどい きれあじ。 せなかの たねには じゅもくを げんきにする えいようが つまっていると いわれる。","","","",""
"Torchic","アチャモ","Achamo","","","Fire","","2-2","029","44","2","","","","Ember","Fire","","","","","59","36","25","41","31","28","It has a flame sac inside its belly that burns. It feels very warm to hug.","おなかの なかに ほのおを もやす ふくろが ある。 だきしめると とっても あたたかいぞ。","","","",""
"Combusken","ワカシャモ","Wakasyamo","","","Fire","Fighting","2-2","030","72","3","","","","Flame Charge","Fire","","","","","89","66","48","66","48","44","It unleashes 10 kicks per second, each of which have outstanding destructive power. It keeps on fighting until its opponent gives up.","１びょうかんに １０ぱつ くりだす キックは はかいりょく ばつぐん。 あいてが ギブアップ するまで たたかいつづける。","","","",""
"Blaziken","バシャーモ","Bursyamo","","","Fire","Fighting","2-2","031","104","4","","","","Fire Punch","Fire","","","","","119","105","63","97","63","72","It envelopes its fists in flames and scorches opponents with its punches. It can clear a 30-story building in a leap.","ほのおで こぶしを つつみ パンチで あいてを やきつくす。 ３０かいだての ビルも とびこす ちょうやくりょくを もつ。","","","",""
"Mudkip","ミズゴロウ","Mizugorou","","","Water","","2-2","032","44","2","","","","Water Gun","Water","","","","","62","41","31","31","31","25","It uses the fin on its head to sense movements of water and air around it. It demonstrates its power by lifting large boulders.","あたまの ひれで みずや くうきの うごきを かんじ まわりの ようすを しる。 おおきな いわを もちあげる パワーを はっきする。","","","",""
"Marshtomp","ヌマクロー","Numacraw","","","Water","Ground","2-2","033","72","3","","","","Mud Shot","Ground","","","","","96","66","55","48","55","41","Its sturdy legs give it sure footing, even in mud. It weakens if its skin dries out.","じょうぶな あしこしで ドロドロの あしばでも しっかりと あるく。 ひふが かんそうすると よわってしまう。","","","",""
"Swampert","ラグラージ","Laglarge","","","Water","Ground","2-2","034","104","4","","","","Bulldoze","Ground","","","","","136","97","80","76","80","55","It can smash large boulders into pieces with one swing of its arm. It has vision that lets it see even in murky water.","かとい うでの ひとふりで きょだいな いわを コナゴナに くだく。 にごった みずのなかも みとおす しりょくを もつ。","","","",""
"Blipbug","サッチムシ","Sacchimushi","","","Bug","","2-2","035","30","2","","","","Struggle Bug","Bug","","","","","49","15","15","18","28","28","Using the hairs on its body, it collects information to assess its surroundings. It is smart but not very powerful.","からだに はえた けで まわりの ようすを かんじとり じょうほうを あつめている 。 かしこいが ちからは いまとつ。","","","",""
"Dottler","レドームシ","Redomushi","","","Bug","Psychic","2-2","036","62","3","","","","Confusion","Psychic","","","","","82","30","62","41","69","26","It barely moves as it grows inside its shell. It uses its psychic powers to monitor the outside world.","ほとんど うごかないが からの なかで せいちょうちゅう。 サイコパワーで そとの ようすを うかがっている。","","","",""
"Orbeetle","イオルブ","Eolb","","","Bug","Psychic","2-2","037","100","4","","","","Psybeam","Psychic","","","","","102","42","97","72","105","80","It can use its immense psychic power to observe and study what's around it—and what's around it can include things over six miles away.","きょうりょくな サイコパワーで まわりの ようすを しらべている。 その はんいは しゅうい １０キロにも たっする。","","","",""
"Clobbopus","タタッコ","Tatakko","","","Fighting","","2-2","038","44","2","","","","Rock Smash","Fighting","","","","","62","40","36","31","31","21","It has a very curious personality. It investigates things by trying to punch them with its tentacles.","こうきしん おうせいな せいかく。 めについた ものは とりあえず しょくしゅで なぐる。","","","",""
"Grapploct","オトスパス","Otosupus","","","Fighting","","2-2","039","96","4","","","","Brick Break","Fighting","","","","","119","104","80","63","72","40","Its body is made up of nothing but muscle. It emerges onto land to seek out opponents and returns to the sea once the battle is over.","ぜんしんが きんにくの かたまり。 たいせんあいてを もとめて りくに あがり たたかいおえると うみに かえってゆく。","","","",""
"Impidimp","ベロバー","Beroba","","","Dark","Fairy","2-2","040","40","2","","","","Fake Out","Normal","","","","","59","28","20","33","25","31","It sneaks into people's homes, stealing things and feasting on the negative energy of the frustrated occupants.","みんかに しのびこみ ぬすみを はたらき さらに くやしがる ひとの マイナスエネルギーも いただくのだ。","","","",""
"Morgrem","ギモー","Gimoh","","","Dark","Fairy","2-2","041","68","3","","","","Assurance","Dark","","","","","92","48","37","59","44","55","When it gets down on all fours as if to beg for forgiveness, it's trying to lure opponents in so that it can stab them with its spear-like hair.","どげざして あやまる ふりをして やりのように とがった うしろがみで つきさしてくる せんぽうを つかう。","","","",""
"Grimmsnarl","オーロンゲ","Ohlonge","","","Dark","Fairy","2-2","042","100","4","","","","Sucker Punch","Dark","","","","","131","105","59","84","68","55","With the hair wrapped around its body helping to enhance its muscles, this Pokémon can overwhelm even Machamp.","かみのけを ぜんしんに まきつけると きんりょくが アップ。 カイリキーを ねじふせる パワーを はっきする。","","","",""
"Galarian Slowpoke","ガラルヤドン","Galarian Yadon","","","Psychic","","2-2","043","44","2","","","","Acid","Poison","","","","","82","38","38","25","25","12","On occasion, its expression will abruptly sharpen, and then it will zone out again. Its tail has a spicy flavor.","たまに かおつきが ピリッと ひきしまるが すぐに ボーッとした かおに もどってしまう。 しっぽの あじわいは スパイシー。","","","",""
"Galarian Slowbro","ガラルヤドラン","Galarian Yadoran","","","Poison","Psychic","2-2","044","98","4","","","","Confusion","Psychic","","","","","131","89","84","89","63","30","A Shellder bite set off a reaction with the spices inside its body, causing it to become a Poison-type.","シェルダーに かみつかれた しげきと たいないの スパイスが はんのうしたため どくタイプに なった。","","","",""
"Galarian Slowking","ガラルヤドキング","Galarian Yadoking","","","Poison","Psychic","2-2","045","98","4","","","","Venoshock","Poison","","","","","131","59","72","97","97","30","A combination of toxins and the shock of evolving has increased Shellder's intelligence to the point that it now controls Slowking.","しんかの ショックと どくそによって ちのうの あがりまくった シェルダーが ヤドキングを あやつるように なった。","","","",""
"Rolycoly","タンドン","Tandon","","","Rock","","2-2","046","36","2","","","","Tackle","Normal","","","","","51","25","31","25","31","20","Most of its body has the same composition as coal. It can race around like a unicycle, even on rough, rocky terrain.","からだの ほとんどが せきたんと おなじ せいぶん。 いわだらけの あくろでも いちりんしゃのように はしりまわる。","","","",""
"Carkol","トロッゴン","Toroggon","","","Rock","Fire","2-2","047","72","3","","","","Smack Down","Rock","","","","","103","48","69","48","55","41","It forms coal inside its body and breathes flames in excess of 1,800 degrees Fahrenheit. It can travel at a speed of 18 mph.","たいないで せきたんを つくりだし せっし １０００どの ほのおを ふきだす。 はしる はやさは じそく ３０キロ。","","","",""
"Coalossal","セキタンザン","Sekitanzan","","","Rock","Fire","2-2","048","100","4","","","","Ancient Power","Rock","","","","","144","72","105","72","80","30","It's usually peaceful, but the vandalism of mines enrages it. Offenders will be incinerated with flames that reach 2,700 degrees Fahrenheit.","ふだんは おだやかだが にんげんが こうざんを あらすと いかりくるい １５００どの ほのおで やきつくす。","","","",""
"Murkrow","ヤミカラス","Yamikarasu","","","Dark","Flying","2-2","049","72","3","","","","Pursuit","Dark","","","","","89","66","35","66","35","70","It is feared as an alleged bearer of ill fortune. It lures unwary pursuers onto dark mountain trails and abandons them.","ふこうを はこぶと いわれ おそれられていた。 うかつに あとを おうと くらい やまみちに さそいこみ おいてけぼりに されるぞ。","","","",""
"Honchkrow","ドンカラス","Dongkarasu","","","Dark","Flying","2-2","050","100","4","","","","Night Slash","Dark","","","","","136","110","48","93","48","64","It is known to swarm with numerous Murkrow in tow. It will absolutely not forgive failure from or betrayal by its goons.","ヤミカラスを たくさん ひきつれて むれを つくる。 こぶんの しっぱいや うらぎりは ぜったい ゆるさない。","","","",""
"Alolan Vulpix","アローラロコン","Alolan Rokon","","","Ice","","2-2","051","56","3","","","","Icy Wind","Ice","","","","","73","34","33","41","51","51","It exhales air colder than -58 degrees Fahrenheit. As it grows, its tails split to form more tails.","くちから マイナス５０どの れいきを はく。 せいちょうすると シッポが わかれて ふえていく。","","","",""
"Alolan Ninetales","アローラキュウコン","Alolan Kyukon","","","Ice","Fairy","2-2","052","100","4","","","","Aurora Beam","Ice","","","","","113","61","68","73","89","96","In ancient times, it was revered as a deity incarnate. It creates drops of ice in its coat and showers them over its enemies.","むかしは かみの けしんと いわれていた。 たいもうから うみだした こおりの つぶを てきに あびせかける。 ","","","",""
"Machop","ワンリキー","Wanriky","","","Fighting","","2-2","053","44","2","","","","Low Sweep","Fighting","","","","","72","46","31","23","23","23","Its muscles are special—they never get sore no matter how much they are used in exercise. It can hurl 100 grown-ups.","どんなに うんどうしても きんにくつうに ならない とくべつな きんにくを もって いる。 おとな １００にんを なげとばせる。","","","",""
"Machoke","ゴーリキー","Goriky","","","Fighting","","2-2","054","72","3","","","","Vital Throw","Fighting","","","","","103","77","55","41","48","37","It happily carries heavy cargo to toughen up. It willingly does hard work for people.","からだを きたえる ため よろこんで おもいにもつを はこぶので ひとの かわりに ちからしごとを する。","","","",""
"Machamp","カイリキー","Kairiky","","","Fighting","","2-2","055","100","4","","","","Strength","Normal","","","","","127","114","72","59","76","51","It uses its four powerful arms to pin the limbs of its foe, then throws the victim over the horizon.","４ほんの うでで あいての てあしを おさえこみ じゆうを うばうと ちへいせんの むこうまで なげとばす。","","","",""
"Woobat","コロモリ","Koromori","","","Psychic","Flying","2-2","056","46","2","","","","Confusion","Psychic","","","","","69","28","27","33","27","42","Suction from its nostrils enables it to stick to cave walls during sleep. It leaves a heart-shaped mark behind.","はなの あなで どうくつの かべに すいついて ねむる。 すいついた ところには ハートがたの あとが のこる。","","","",""
"Swoobat","ココロモリ","Kokoromori","","","Psychic","Flying","2-2","057","76","3","","","","Air Cutter","Flying","","","","","94","46","44","60","44","87","It emits sound waves of various frequencies from its nose. Some of these are strong enough to destroy boulders.","はなの あなから いろいろな しゅうはすうの おんぱを はっしゃする。 いわを こわすほど つよい おんぱも だせる。","","","",""
"Eevee","イーブイ","Eievui","","","Normal","","2-2","058","78","4","","","","Swift","Normal","","","","","110","57","53","48","67","57","Thanks to its unstable genetic makeup, it can evolve into a variety of different forms.","ふあんていな いでんしの おかげで いろいろな すがたかたちに しんかする。","","","",""
"Wooper","ウパー","Upah","","","Water","Ground","2-2","059","34","2","","","","Water Gun","Water","","","","","64","28","28","18","18","12","It lives in cold water. When it emerges onto land, it covers its body with a poisonous film.","つめたい みずの なかで くらす。 ちじょうに でてくる ときは どくの ねんまくで からだを おおう。","","","",""
"Quagsire","ヌオー","Nuoh","","","Water","Ground","2-2","060","76","3","","","","Mud Shot","Ground","","","","","114","66","66","51","51","30","It has an easygoing nature. It doesn't care if it bumps its head on boats and boulders while swimming.","のんびりした せいかく。 ふなぞこや いわに あたまを ぶつけても きにせず およいでいる。","","","",""
"Fletchling","ヤヤコマ","Yayakoma","","","Normal","Flying","2-2","061","40","2","","","","Peck","Flying","","","","","59","31","27","25","24","37","While it's an amiable Pokémon with a beautiful voice, it's merciless to intruders that enter its territory.","きれいな こえを もち ひとに なつきやすい ポケモンだが なわばりを あらすものは ゆるさない。","","","",""
"Fletchinder","ヒノヤコマ","Hinoyakoma","","","Fire","Flying","2-2","062","68","3","","","","Acrobatics","Flying","","","","","90","57","44","45","42","65","It has a flame sac on its belly. It expels embers from its beak in order to catch prey.","おなかに ほのおぶくろを もつ。 えものを つかまえるために クチバシから ひのこを とばす。","","","",""
"Talonflame","ファイアロー","Fiarrow","","","Fire","Flying","2-2","063","98","4","","","","Aerial Ace","Flying","","","","","117","73","64","67","62","110","Embers fly out from its body as the tension of a heated battle increases.","たたかいが はくねつして テンションが あがってくると からだから ひのこを だして とぶ。","","","",""
"Togepi","トゲピー","Togepy","","","Fairy","","2-2","064","38","2","","","","Pound","Normal","","","","","54","15","38","25","38","15","The shell seems to be filled with joy. It is said that it will share good luck when treated kindly.","カラの なかには しあわせが たくさん つまっていて やさしくされると しあわせを わけあたえると いう。","","","",""
"Togetic","トゲチック","Togechick","","","Fairy","Flying","2-2","065","72","3","","","","Draining Kiss","Fairy","","","","","85","33","66","62","80","33","It can float in midair without moving its wings. It is said to appear before kindhearted people and share its happiness with them.","はねを うごかさずに そらに うくことが できる。 こころの やさしい ひとの もとに あらわれ しあわせを わけあたえると いう。","","","",""
"Togekiss","トゲキッス","Togekiss","","","Fairy","Flying","2-2","066","106","4","","","","Air Slash","Flying","","","","","123","47","84","105","101","72","It is said that it visits peaceful regions, bringing them gifts of kindness and sweet blessings.","あらそいの ない へいわな とちを おとずれて さまざまな めぐみを わけあたえると いう。","","","",""
"Duskull","ヨマワル","Yomawaru","","","Ghost","","2-2","067","42","2","","","","Astonish","Ghost","","","","","46","25","51","20","51","18","It has the ability to slip through thick walls. It doggedly pursues prey, but will abandon the chase at sunrise.","ぶあつい カベも とおりぬける ことが できる。 どこまでも えものを おいつづけるが あさひが のぼると あきらめる。","","","",""
"Dusclops","サマヨール","Samayouru","","","Ghost","","2-2","068","80","3","","","","Shadow Sneak","Ghost","","","","","74","55","98","48","98","23","It sucks everything into its empty body. It is said that anything absorbed will never come back out.","からっぽの からだの なかに なんでも すいこんでしまう。 すいこまれると もどって これないと いわれている。","","","",""
"Dusknoir","ヨノワール","Yonoir","","","Ghost","","2-2","069","104","4","","","","Hex","Ghost","","","","","89","89","118","59","118","42","It is said to take lost spirits into its body and guide them home.","いきばのない たましいを からだの なかに とりこんで あのよに つれていくと いわれている。","","","",""
"Skarmory","エアームド","Airmd","","","Steel","Flying","2-2","070","92","4","","","","Steel Wing","Steel","","","","","106","72","122","38","63","63","Its pointed feathers are sharper than swords. It flies at speed of over 180 mph.","うすく するどい ハネは きれあじは つるぎに まさる。 じそく ３００キロの そくどで おおぞらを とびまわる。","","","",""
